muniCd,PrefNo,Pref,City,JCCCd,JCC_text,WDCd,WDCd_text,SHCd,SHCd_Text,JCGCd,JCG_text
1100,1,北海道,札幌市,101,札幌市,,,,,,
1101,1,北海道,札幌市 中央区,101,札幌市,10101,札幌市,,,,
1102,1,北海道,札幌市 北区,101,札幌市,10102, 北区,,,,
1103,1,北海道,札幌市 東区,101,札幌市,10103, 東区,,,,
1104,1,北海道,札幌市 白石区,101,札幌市,10104, 白石区,,,,
1105,1,北海道,札幌市 豊平区,101,札幌市,10105, 豊平区,,,,
1106,1,北海道,札幌市 南区,101,札幌市,10106, 南区,,,,
1107,1,北海道,札幌市 西区,101,札幌市,10107, 西区,,,,
1108,1,北海道,札幌市 厚別区,101,札幌市,10108, 厚別区,,,,
1109,1,北海道,札幌市 手稲区,101,札幌市,10109, 手稲区,,,,
1110,1,北海道,札幌市 清田区,101,札幌市,10110, 清田区,,,,
1202,1,北海道,函館市,104,函館市,,,,,,
1203,1,北海道,小樽市,103,小樽市,,,,,,
1204,1,北海道,旭川市,102,旭川市,,,103,上田,,
1205,1,北海道,室蘭市,105,室蘭市,,,,,,
1206,1,北海道,釧路市,106,釧路市,,,,,,
1207,1,北海道,帯広市,107,帯広市,,,,,,
1208,1,北海道,北見市,108,北見市,,,,,,
1209,1,北海道,夕張市,109,夕張市,,,,,,
1210,1,北海道,岩見沢市,110,岩見沢市,,,,,,
1211,1,北海道,網走市,111,網走市,,,,,,
1212,1,北海道,留萌市,112,留萌市,,,102,留萌,,
1213,1,北海道,苫小牧市,113,苫小牧市,,,,,,
1214,1,北海道,稚内市,114,稚内市,,,101,宗谷,,
1215,1,北海道,美唄市,115,美唄市,,,,,,
1216,1,北海道,芦別市,116,芦別市,,,,,,
1217,1,北海道,江別市,117,江別市,,,,,,
1218,1,北海道,赤平市,118,赤平市,,,,,,
1219,1,北海道,紋別市,119,紋別市,,,,,,
1220,1,北海道,士別市,120,士別市,,,,,,
1221,1,北海道,名寄市,121,名寄市,,,,,,
1222,1,北海道,三笠市,122,三笠市,,,,,,
1223,1,北海道,根室市,123,根室市,,,,,,
1224,1,北海道,千歳市,124,千歳市,,,,,,
1225,1,北海道,滝川市,125,滝川市,,,,,,
1226,1,北海道,砂川市,126,砂川市,,,,,,
1227,1,北海道,歌志内市,127,歌志内市,,,,,,
1228,1,北海道,深川市,128,深川市,,,,,,
1229,1,北海道,富良野市,129,富良野市,,,,,,
1230,1,北海道,登別市,130,登別市,,,,,,
1231,1,北海道,恵庭市,131,恵庭市,,,,,,
1233,1,北海道,伊達市(北海道),133,伊達市(北海道),,,,,,
1234,1,北海道,北広島市,134,北広島市,,,,,,
1235,1,北海道,石狩市,135,石狩市,,,,,,
1236,1,北海道,北斗市,136,北斗市,,,,,,
1303,1,北海道,当別町,,,,,,,1008,石狩郡
1304,1,北海道,新篠津村,,,,,,,1008,石狩郡
1331,1,北海道,松前町(北海道),,,,,,,1067,松前郡
1332,1,北海道,福島町,,,,,,,1067,松前郡
1333,1,北海道,知内町,,,,,,,1021,上磯郡
1334,1,北海道,木古内町,,,,,,,1021,上磯郡
1337,1,北海道,七飯町,,,,,,,1024,亀田郡
1343,1,北海道,鹿部町,,,,,,,1025,茅部郡
1345,1,北海道,森町(北海道),,,,,,,1025,茅部郡
1346,1,北海道,八雲町,,,,,,,1079,二海郡
1347,1,北海道,長万部町,,,,,,,1071,山越郡
1361,1,北海道,江差町,,,,,,,1059,檜山郡
1362,1,北海道,上ノ国町,,,,,,,1059,檜山郡
1363,1,北海道,厚沢部町,,,,,,,1059,檜山郡
1364,1,北海道,乙部町,,,,,,,1053,爾志郡
1367,1,北海道,奥尻町,,,,,,,1016,奥尻郡
1370,1,北海道,今金町,,,,,,,1040,瀬棚郡
1371,1,北海道,せたな町,,,,,,,1028,久遠郡
1391,1,北海道,島牧村,,,,,,,1034,島牧郡
1392,1,北海道,寿都町,,,,,,,1039,寿都郡
1393,1,北海道,黒松内町,,,,,,,1039,寿都郡
1394,1,北海道,蘭越町,,,,,,,1009,磯谷郡
1395,1,北海道,ニセコ町,,,,,,,1006,虻田郡
1396,1,北海道,真狩村,,,,,,,1006,虻田郡
1397,1,北海道,留寿都村,,,,,,,1006,虻田郡
1398,1,北海道,喜茂別町,,,,,,,1006,虻田郡
1399,1,北海道,京極町,,,,,,,1006,虻田郡
1400,1,北海道,倶知安町,,,,,,,1006,虻田郡
1401,1,北海道,共和町,,,,,,,1010,岩内郡
1402,1,北海道,岩内町,,,,,,,1010,岩内郡
1403,1,北海道,泊村,,,,,,,1062,古宇郡
1404,1,北海道,神恵内村,,,,,,,1062,古宇郡
1405,1,北海道,積丹町,,,,,,,1035,積丹郡
1406,1,北海道,古平町,,,,,,,1063,古平郡
1407,1,北海道,仁木町,,,,,,,1075,余市郡
1408,1,北海道,余市町,,,,,,,1075,余市郡
1409,1,北海道,赤井川村,,,,,,,1075,余市郡
1423,1,北海道,南幌町,,,,,,,1042,空知郡
1424,1,北海道,奈井江町,,,,,,,1042,空知郡
1425,1,北海道,上砂川町,,,,,,,1042,空知郡
1427,1,北海道,由仁町,,,,,,,1072,夕張郡
1428,1,北海道,長沼町,,,,,,,1072,夕張郡
1429,1,北海道,栗山町,,,,,,,1072,夕張郡
1430,1,北海道,月形町,,,,,,,1020,樺戸郡
1431,1,北海道,浦臼町,,,,,,,1020,樺戸郡
1432,1,北海道,新十津川町,,,,,,,1020,樺戸郡
1433,1,北海道,妹背牛町,,,,,,,1014,雨竜郡
1434,1,北海道,秩父別町,,,,,,,1014,雨竜郡
1436,1,北海道,雨竜町,,,,,,,1014,雨竜郡
1437,1,北海道,北竜町,,,,,,,1014,雨竜郡
1438,1,北海道,沼田町,,,,,,,1014,雨竜郡
1452,1,北海道,鷹栖町,,,,,103,上田,1023,上川郡
1453,1,北海道,東神楽町,,,,,103,上田,1023,上川郡
1454,1,北海道,当麻町,,,,,103,上田,1023,上川郡
1455,1,北海道,比布町,,,,,103,上田,1023,上川郡
1456,1,北海道,愛別町,,,,,103,上田,1023,上川郡
1457,1,北海道,上川町,,,,,103,上田,1023,上川郡
1458,1,北海道,東川町,,,,,103,上田,1023,上川郡
1459,1,北海道,美瑛町,,,,,103,上田,1023,上川郡
1460,1,北海道,上富良野町,,,,,103,上田,1043,空知郡
1461,1,北海道,中富良野町,,,,,103,上田,1043,空知郡
1462,1,北海道,南富良野町,,,,,103,上田,1043,空知郡
1463,1,北海道,占冠村,,,,,,,1055,勇払郡
1464,1,北海道,和寒町,,,,,103,上田,1023,上川郡
1465,1,北海道,剣淵町,,,,,103,上田,1023,上川郡
1468,1,北海道,下川町,,,,,103,上田,1023,上川郡
1469,1,北海道,美深町,,,,,103,上田,1050,中川郡
1470,1,北海道,音威子府村,,,,,103,上田,1050,中川郡
1471,1,北海道,中川町,,,,,103,上田,1050,中川郡
1472,1,北海道,幌加内町,,,,,103,上田,1081,雨竜郡
1481,1,北海道,増毛町,,,,,102,留萌,1066,増毛郡
1482,1,北海道,小平町,,,,,102,留萌,1077,留萌郡
1483,1,北海道,苫前町,,,,,102,留萌,1049,苫前郡
1484,1,北海道,羽幌町,,,,,102,留萌,1049,苫前郡
1485,1,北海道,初山別村,,,,,102,留萌,1049,苫前郡
1486,1,北海道,遠別町,,,,,102,留萌,1045,天塩郡
1487,1,北海道,天塩町,,,,,102,留萌,1045,天塩郡
1511,1,北海道,猿払村,,,,,101,宗谷,1041,宗谷郡
1512,1,北海道,浜頓別町,,,,,101,宗谷,1015,枝幸郡
1513,1,北海道,中頓別町,,,,,101,宗谷,1015,枝幸郡
1514,1,北海道,枝幸町,,,,,101,宗谷,1015,枝幸郡
1516,1,北海道,豊富町,,,,,101,宗谷,1046,天塩郡
1517,1,北海道,礼文町,,,,,101,宗谷,1078,礼文郡
1518,1,北海道,利尻町,,,,,101,宗谷,1076,利尻郡
1519,1,北海道,利尻富士町,,,,,101,宗谷,1076,利尻郡
1520,1,北海道,幌延町,,,,,101,宗谷,1046,天塩郡
1543,1,北海道,美幌町,,,,,,,1005,網走郡
1544,1,北海道,津別町,,,,,,,1005,網走郡
1545,1,北海道,斜里町,,,,,,,1036,斜里郡
1546,1,北海道,清里町,,,,,,,1036,斜里郡
1547,1,北海道,小清水町,,,,,,,1036,斜里郡
1549,1,北海道,訓子府町,,,,,,,1048,常呂郡
1550,1,北海道,置戸町,,,,,,,1048,常呂郡
1552,1,北海道,佐呂間町,,,,,,,1048,常呂郡
1555,1,北海道,遠軽町,,,,,,,1070,紋別郡
1559,1,北海道,湧別町,,,,,,,1070,紋別郡
1560,1,北海道,滝上町,,,,,,,1070,紋別郡
1561,1,北海道,興部町,,,,,,,1070,紋別郡
1562,1,北海道,西興部村,,,,,,,1070,紋別郡
1563,1,北海道,雄武町,,,,,,,1070,紋別郡
1564,1,北海道,大空町,,,,,,,1005,網走郡
1571,1,北海道,豊浦町,,,,,,,1007,虻田郡
1575,1,北海道,壮瞥町,,,,,,,1011,有珠郡
1578,1,北海道,白老町,,,,,,,1037,白老郡
1581,1,北海道,厚真町,,,,,,,1055,勇払郡
1584,1,北海道,洞爺湖町,,,,,,,1007,虻田郡
1585,1,北海道,安平町,,,,,,,1055,勇払郡
1586,1,北海道,むかわ町,,,,,,,1055,勇払郡
1601,1,北海道,日高町(北海道),,,,,,,1031,沙流郡
1602,1,北海道,平取町,,,,,,,1031,沙流郡
1604,1,北海道,新冠町,,,,,,,1052,新冠郡
1607,1,北海道,浦河町,,,,,,,1013,浦河郡
1608,1,北海道,様似町,,,,,,,1030,様似郡
1609,1,北海道,えりも町,,,,,,,1064,幌泉郡
1610,1,北海道,新ひだか町,,,,,,,1080,日高郡
1631,1,北海道,音更町,,,,,,,1019,河東郡
1632,1,北海道,士幌町,,,,,,,1019,河東郡
1633,1,北海道,上士幌町,,,,,,,1019,河東郡
1634,1,北海道,鹿追町,,,,,,,1019,河東郡
1635,1,北海道,新得町,,,,,,,1022,上川郡
1636,1,北海道,清水町(北海道),,,,,,,1022,上川郡
1637,1,北海道,芽室町,,,,,,,1018,河西郡
1638,1,北海道,中札内村,,,,,,,1018,河西郡
1639,1,北海道,更別村,,,,,,,1018,河西郡
1641,1,北海道,大樹町,,,,,,,1060,広尾郡
1642,1,北海道,広尾町,,,,,,,1060,広尾郡
1643,1,北海道,幕別町,,,,,,,1051,中川郡
1644,1,北海道,池田町(北海道),,,,,,,1051,中川郡
1645,1,北海道,豊頃町,,,,,,,1051,中川郡
1646,1,北海道,本別町,,,,,,,1051,中川郡
1647,1,北海道,足寄町,,,,,,,1002,足寄町郡
1648,1,北海道,陸別町,,,,,,,1002,足寄町郡
1649,1,北海道,浦幌町,,,,,,,1047,十勝郡
1661,1,北海道,釧路町,,,,,,,1027,釧路郡
1662,1,北海道,厚岸町,,,,,,,1003,厚岸郡
1663,1,北海道,浜中町,,,,,,,1003,厚岸郡
1664,1,北海道,標茶町,,,,,,,1026,川上郡
1665,1,北海道,弟子屈町,,,,,,,1026,川上郡
1667,1,北海道,鶴居村,,,,,,,1001,阿寒郡
1668,1,北海道,白糠町,,,,,,,1038,白糠郡
1691,1,北海道,別海町,,,,,,,1055,野付郡
1692,1,北海道,中標津町,,,,,,,1033,標津郡
1693,1,北海道,標津町,,,,,,,1033,標津郡
1694,1,北海道,羅臼町,,,,,,,1069,目梨郡
1695,1,北海道,色丹村,,,,,,,99999,色丹郡
1696,1,北海道,泊村,,,,,,,1062,古宇郡
1697,1,北海道,留夜別村,,,,,,,99999,国後郡
1698,1,北海道,留別村,,,,,,,,択捉郡
1699,1,北海道,紗那村,,,,,,,1036,紗那郡
1700,1,北海道,蘂取村,,,,,,,1059,蘂取郡
2201,2,青森県,青森市,201,青森市,,,,,,
2202,2,青森県,弘前市,202,弘前市,,,,,,
2203,2,青森県,八戸市,203,八戸市,,,,,,
2204,2,青森県,黒石市,204,黒石市,,,,,,
2205,2,青森県,五所川原市,205,五所川原市,,,,,,
2206,2,青森県,十和田市,206,十和田市,,,,,,
2207,2,青森県,三沢市,207,三沢市,,,,,,
2208,2,青森県,むつ市,208,むつ市,,,,,,
2209,2,青森県,つがる市,209,つがる市,,,,,,
2210,2,青森県,平川市,210,平川市,,,,,,
2301,2,青森県,平内町,,,,,,,2007,東津軽郡
2303,2,青森県,今別町,,,,,,,2007,東津軽郡
2304,2,青森県,蓬田村,,,,,,,2007,東津軽郡
2307,2,青森県,外ヶ浜町,,,,,,,2007,東津軽郡
2321,2,青森県,鰺ヶ沢町,,,,,,,2006,西津軽郡
2323,2,青森県,深浦町,,,,,,,2006,西津軽郡
2343,2,青森県,西目屋村,,,,,,,2005,中津軽郡
2361,2,青森県,藤崎町,,,,,,,2008,南津軽郡
2362,2,青森県,大鰐町,,,,,,,2008,南津軽郡
2367,2,青森県,田舎館村,,,,,,,2008,南津軽郡
2381,2,青森県,板柳町,,,,,,,2002,北津軽郡
2384,2,青森県,鶴田町,,,,,,,2002,北津軽郡
2387,2,青森県,中泊町,,,,,,,2002,北津軽郡
2401,2,青森県,野辺地町,,,,,,,2001,上北郡
2402,2,青森県,七戸町,,,,,,,2001,上北郡
2405,2,青森県,六戸町,,,,,,,2001,上北郡
2406,2,青森県,横浜町,,,,,,,2001,上北郡
2408,2,青森県,東北町,,,,,,,2001,上北郡
2411,2,青森県,六ヶ所村,,,,,,,2001,上北郡
2412,2,青森県,おいらせ町,,,,,,,2001,上北郡
2423,2,青森県,大間町,,,,,,,2004,下北郡
2424,2,青森県,東通村,,,,,,,2004,下北郡
2425,2,青森県,風間浦村,,,,,,,2004,下北郡
2426,2,青森県,佐井村,,,,,,,2004,下北郡
2441,2,青森県,三戸町,,,,,,,2003,三戸郡
2442,2,青森県,五戸町,,,,,,,2003,三戸郡
2443,2,青森県,田子町,,,,,,,2003,三戸郡
2445,2,青森県,南部町(青森),,,,,,,2003,三戸郡
2446,2,青森県,階上町,,,,,,,2003,三戸郡
2450,2,青森県,新郷村,,,,,,,2003,三戸郡
3201,3,岩手県,盛岡市,301,盛岡市,,,,,,
3202,3,岩手県,宮古市,303,宮古市,,,,,,
3203,3,岩手県,大船渡市,305,大船渡市,,,,,,
3205,3,岩手県,花巻市,307,花巻市,,,,,,
3206,3,岩手県,北上市,308,北上市,,,,,,
3207,3,岩手県,久慈市,309,久慈市,,,,,,
3208,3,岩手県,遠野市,310,遠野市,,,,,,
3209,3,岩手県,一関市,304,一関市,,,,,,
3210,3,岩手県,陸前高田市,311,陸前高田市,,,,,,
3211,3,岩手県,釜石市,302,釜石市,,,,,,
3213,3,岩手県,二戸市,313,二戸市,,,,,,
3214,3,岩手県,八幡平市,314,八幡平市,,,,,,
3215,3,岩手県,奥州市,315,奥州市,,,,,,
3216,3,岩手県,滝沢市,316,滝沢市,,,,,,
3301,3,岩手県,雫石町,,,,,,,3002,岩手郡
3302,3,岩手県,葛巻町,,,,,,,3002,岩手郡
3303,3,岩手県,岩手町,,,,,,,3002,岩手郡
3321,3,岩手県,紫波町,,,,,,,3008,紫波郡
3322,3,岩手県,矢巾町,,,,,,,3008,紫波郡
3366,3,岩手県,西和賀町,,,,,,,3013,和賀郡
3381,3,岩手県,金ケ崎町,,,,,,,3001,胆沢郡
3402,3,岩手県,平泉町,,,,,,,3009,西磐井郡
3441,3,岩手県,住田町,,,,,,,3006,気仙郡
3461,3,岩手県,大槌町,,,,,,,3004,上閉伊郡
3482,3,岩手県,山田町,,,,,,,3007,下閉伊郡
3483,3,岩手県,岩泉町,,,,,,,3007,下閉伊郡
3484,3,岩手県,田野畑村,,,,,,,3007,下閉伊郡
3485,3,岩手県,普代村,,,,,,,3007,下閉伊郡
3501,3,岩手県,軽米町,,,,,,,3005,九戸郡
3503,3,岩手県,野田村,,,,,,,3005,九戸郡
3506,3,岩手県,九戸村,,,,,,,3005,九戸郡
3507,3,岩手県,洋野町,,,,,,,3005,九戸郡
3524,3,岩手県,一戸町,,,,,,,3010,二戸郡
4100,6,宮城県,仙台市,601,仙台市,,,,,,
4101,6,宮城県,仙台市 青葉区,601,仙台市,60101, 青葉区,,,,
4102,6,宮城県,仙台市 宮城野区,601,仙台市,60102, 宮城野区,,,,
4103,6,宮城県,仙台市 若林区,601,仙台市,60103, 若林区,,,,
4104,6,宮城県,仙台市 太白区,601,仙台市,60104, 太白区,,,,
4105,6,宮城県,仙台市 泉区,601,仙台市,60105, 泉区,,,,
4202,6,宮城県,石巻市,602,石巻市,,,,,,
4203,6,宮城県,塩竈市,603,塩竈市,,,,,,
4205,6,宮城県,気仙沼市,605,気仙沼市,,,,,,
4206,6,宮城県,白石市,606,白石市,,,,,,
4207,6,宮城県,名取市,607,名取市,,,,,,
4208,6,宮城県,角田市,608,角田市,,,,,,
4209,6,宮城県,多賀城市,609,多賀城市,,,,,,
4211,6,宮城県,岩沼市,611,岩沼市,,,,,,
4212,6,宮城県,登米市,612,登米市,,,,,,
4213,6,宮城県,栗原市,613,栗原市,,,,,,
4214,6,宮城県,東松島市,614,東松島市,,,,,,
4215,6,宮城県,大崎市,615,大崎市,,,,,,
4216,6,宮城県,富谷市,616,富谷市,,,,,,
4301,6,宮城県,蔵王町,,,,,,,6003,刈田郡
4302,6,宮城県,七ケ宿町,,,,,,,6003,刈田郡
4321,6,宮城県,大河原町,,,,,,,6008,柴田郡
4322,6,宮城県,村田町,,,,,,,6008,柴田郡
4323,6,宮城県,柴田町,,,,,,,6008,柴田郡
4324,6,宮城県,川崎町(宮城),,,,,,,6008,柴田郡
4341,6,宮城県,丸森町,,,,,,,6001,伊具郡
4361,6,宮城県,亘理町,,,,,,,6016,亘理郡
4362,6,宮城県,山元町,,,,,,,6016,亘理郡
4401,6,宮城県,松島町,,,,,,,6013,宮城郡
4404,6,宮城県,七ヶ浜町,,,,,,,6013,宮城郡
4406,6,宮城県,利府町,,,,,,,6013,宮城郡
4421,6,宮城県,大和町,,,,,,,6006,黒川郡
4422,6,宮城県,大郷町,,,,,,,6006,黒川郡
4423,6,宮城県,富谷市,616,富谷市,,,,,,
4424,6,宮城県,大衡村,,,,,,,6006,黒川郡
4444,6,宮城県,色麻町,,,,,,,6004,加美郡
4445,6,宮城県,加美町,,,,,,,6004,加美郡
4501,6,宮城県,涌谷町,,,,,,,6010,遠田郡
4505,6,宮城県,美里町(宮城),,,,,,,6010,遠田郡
4581,6,宮城県,女川町,,,,,,,6002,牡鹿郡
4606,6,宮城県,南三陸町,,,,,,,6014,本吉郡
5201,4,秋田県,秋田市,401,秋田市,,,,,,
5202,4,秋田県,能代市,402,能代市,,,,,,
5203,4,秋田県,横手市,404,横手市,,,,,,
5204,4,秋田県,大館市,403,大館市,,,,,,
5206,4,秋田県,男鹿市,406,男鹿市,,,,,,
5207,4,秋田県,湯沢市,407,湯沢市,,,,,,
5209,4,秋田県,鹿角市,409,鹿角市,,,,,,
5210,4,秋田県,由利本荘市,410,由利本荘市,,,,,,
5211,4,秋田県,潟上市,411,潟上市,,,,,,
5212,4,秋田県,大仙市,412,大仙市,,,,,,
5213,4,秋田県,北秋田市,413,北秋田市,,,,,,
5214,4,秋田県,にかほ市,414,にかほ市,,,,,,
5215,4,秋田県,仙北市,415,仙北市,,,,,,
5303,4,秋田県,小坂町,,,,,,,4002,鹿角郡
5327,4,秋田県,上小阿仁村,,,,,,,4004,北秋田郡
5346,4,秋田県,藤里町,,,,,,,4008,山本郡
5348,4,秋田県,三種町,,,,,,,4008,山本郡
5349,4,秋田県,八峰町,,,,,,,4008,山本郡
5361,4,秋田県,五城目町,,,,,,,4007,南秋田郡
5363,4,秋田県,八郎潟町,,,,,,,4007,南秋田郡
5366,4,秋田県,井川町,,,,,,,4007,南秋田郡
5368,4,秋田県,大潟村,,,,,,,4007,南秋田郡
5434,4,秋田県,美郷町(秋田),,,,,,,4005,仙北郡
5463,4,秋田県,羽後町,,,,,,,4001,雄勝郡
5464,4,秋田県,東成瀬村,,,,,,,4001,雄勝郡
6201,5,山形県,山形市,501,山形市,,,,,,
6202,5,山形県,米沢市,502,米沢市,,,,,,
6203,5,山形県,鶴岡市,503,鶴岡市,,,,,,
6204,5,山形県,酒田市,504,酒田市,,,,,,
6205,5,山形県,新庄市,505,新庄市,,,,,,
6206,5,山形県,寒河江市,506,寒河江市,,,,,,
6207,5,山形県,上山市,507,上山市,,,,,,
6208,5,山形県,村山市,508,村山市,,,,,,
6209,5,山形県,長井市,509,長井市,,,,,,
6210,5,山形県,天童市,510,天童市,,,,,,
6211,5,山形県,東根市,511,東根市,,,,,,
6212,5,山形県,尾花沢市,512,尾花沢市,,,,,,
6213,5,山形県,南陽市,513,南陽市,,,,,,
6301,5,山形県,山辺町,,,,,,,5008,東村山郡
6302,5,山形県,中山町,,,,,,,5008,東村山郡
6321,5,山形県,河北町,,,,,,,5005,西村山郡
6322,5,山形県,西川町,,,,,,,5005,西村山郡
6323,5,山形県,朝日町(山形),,,,,,,5005,西村山郡
6324,5,山形県,大江町,,,,,,,5005,西村山郡
6341,5,山形県,大石田町,,,,,,,5002,北村山郡
6361,5,山形県,金山町(山形),,,,,,,5011,最上郡
6362,5,山形県,最上町,,,,,,,5011,最上郡
6363,5,山形県,舟形町,,,,,,,5011,最上郡
6364,5,山形県,真室川町,,,,,,,5011,最上郡
6365,5,山形県,大蔵村,,,,,,,5011,最上郡
6366,5,山形県,鮭川村,,,,,,,5011,最上郡
6367,5,山形県,戸沢村,,,,,,,5011,最上郡
6381,5,山形県,高畠町,,,,,,,5006,東置賜郡
6382,5,山形県,川西町(山形),,,,,,,5006,東置賜郡
6401,5,山形県,小国町(山形),,,,,,,5003,西置賜郡
6402,5,山形県,白鷹町,,,,,,,5003,西置賜郡
6403,5,山形県,飯豊町,,,,,,,5003,西置賜郡
6426,5,山形県,三川町,,,,,,,5007,東田川郡
6428,5,山形県,庄内町,,,,,,,5007,東田川郡
6461,5,山形県,遊佐町,,,,,,,5001,飽海郡
7201,7,福島県,福島市,701,福島市,,,,,,
7202,7,福島県,会津若松市,702,会津若松市,,,,,,
7203,7,福島県,郡山市,703,郡山市,,,,,,
7204,7,福島県,いわき市,715,いわき市,,,,,,
7205,7,福島県,白河市,705,白河市,,,,,,
7207,7,福島県,須賀川市,707,須賀川市,,,,,,
7208,7,福島県,喜多方市,708,喜多方市,,,,,,
7209,7,福島県,相馬市,711,相馬市,,,,,,
7210,7,福島県,二本松市,714,二本松市,,,,,,
7211,7,福島県,田村市,717,田村市,,,,,,
7212,7,福島県,南相馬市,718,南相馬市,,,,,,
7213,7,福島県,伊達市(福島),719,伊達市(福島),,,,,,
7214,7,福島県,本宮市,720,本宮市,,,,,,
7301,7,福島県,桑折町,,,,,,,7011,伊達郡
7303,7,福島県,国見町,,,,,,,7011,伊達郡
7308,7,福島県,川俣町,,,,,,,7011,伊達郡
7322,7,福島県,大玉村,,,,,,,7002,安達郡
7342,7,福島県,鏡石町,,,,,,,7005,岩瀬郡
7344,7,福島県,天栄村,,,,,,,7005,岩瀬郡
7362,7,福島県,下郷町,,,,,,,7016,南会津郡
7364,7,福島県,檜枝岐村,,,,,,,7016,南会津郡
7367,7,福島県,只見町,,,,,,,7016,南会津郡
7368,7,福島県,南会津町,,,,,,,7016,南会津郡
7402,7,福島県,北塩原村,,,,,,,7017,耶麻郡
7405,7,福島県,西会津町,,,,,,,7017,耶麻郡
7407,7,福島県,磐梯町,,,,,,,7017,耶麻郡
7408,7,福島県,猪苗代町,,,,,,,7017,耶麻郡
7421,7,福島県,会津坂下町,,,,,,,7007,河沼郡
7422,7,福島県,湯川村,,,,,,,7007,河沼郡
7423,7,福島県,柳津町,,,,,,,7007,河沼郡
7444,7,福島県,三島町,,,,,,,7006,大沼郡
7445,7,福島県,金山町(福島),,,,,,,7006,大沼郡
7446,7,福島県,昭和村(福島),,,,,,,7006,大沼郡
7447,7,福島県,会津美里町,,,,,,,7006,大沼郡
7461,7,福島県,西郷村,,,,,,,7013,西白河郡
7464,7,福島県,泉崎村,,,,,,,7013,西白河郡
7465,7,福島県,中島村,,,,,,,7013,西白河郡
7466,7,福島県,矢吹町,,,,,,,7013,西白河郡
7481,7,福島県,棚倉町,,,,,,,7014,東白川郡
7482,7,福島県,矢祭町,,,,,,,7014,東白川郡
7483,7,福島県,塙町,,,,,,,7014,東白川郡
7484,7,福島県,鮫川村,,,,,,,7014,東白川郡
