muniCd,PrefNo,Pref,City,JCCCd,JCC_text,WDCd,WDCd_text,SHCd,SHCd_Text,JCGCd,JCG_text
7501,7,福島県,石川町,,,,,,,30001,石川郡
7502,7,福島県,玉川村,,,,,,,30001,石川郡
7503,7,福島県,平田村,,,,,,,30001,石川郡
7504,7,福島県,浅川町,,,,,,,30001,石川郡
7505,7,福島県,古殿町,,,,,,,30001,石川郡
7521,7,福島県,三春町,,,,,,,7012,田村郡
7522,7,福島県,小野町,,,,,,,7012,田村郡
7541,7,福島県,広野町,,,,,,,7015,双葉郡
7542,7,福島県,楢葉町,,,,,,,7015,双葉郡
7543,7,福島県,富岡町,,,,,,,7015,双葉郡
7544,7,福島県,川内村,,,,,,,7015,双葉郡
7545,7,福島県,大熊町,,,,,,,7015,双葉郡
7546,7,福島県,双葉町,,,,,,,7015,双葉郡
7547,7,福島県,浪江町,,,,,,,7015,双葉郡
7548,7,福島県,葛尾村,,,,,,,7015,双葉郡
7561,7,福島県,新地町,,,,,,,7010,相馬郡
7564,7,福島県,飯舘村,,,,,,,7010,相馬郡
8201,14,茨城県,水戸市,1401,水戸市,,,,,,
8202,14,茨城県,日立市,1402,日立市,,,,,,
8203,14,茨城県,土浦市,1403,土浦市,,,,,,
8204,14,茨城県,古河市,1404,古河市,,,,,,
8205,14,茨城県,石岡市,1405,石岡市,,,,,,
8207,14,茨城県,結城市,1407,結城市,,,,,,
8208,14,茨城県,龍ケ崎市,1408,龍ケ崎市,,,,,,
8210,14,茨城県,下妻市,1410,下妻市,,,,,,
8211,14,茨城県,常総市,1435,常総市,,,,,,
8212,14,茨城県,常陸太田市,1412,常陸太田市,,,,,,
8214,14,茨城県,高萩市,1414,高萩市,,,,,,
8215,14,茨城県,北茨城市,1415,北茨城市,,,,,,
8216,14,茨城県,笠間市,1416,笠間市,,,,,,
8217,14,茨城県,取手市,1417,取手市,,,,,,
8219,14,茨城県,牛久市,1419,牛久市,,,,,,
8220,14,茨城県,つくば市,1420,つくば市,,,,,,
8221,14,茨城県,ひたちなか市,1421,ひたちなか市,,,,,,
8222,14,茨城県,鹿嶋市,1422,鹿嶋市,,,,,,
8223,14,茨城県,潮来市,1423,潮来市,,,,,,
8224,14,茨城県,守谷市,1424,守谷市,,,,,,
8225,14,茨城県,常陸大宮市,1425,常陸大宮市,,,,,,
8226,14,茨城県,那珂市,1426,那珂市,,,,,,
8227,14,茨城県,筑西市,1427,筑西市,,,,,,
8228,14,茨城県,坂東市,1428,坂東市,,,,,,
8229,14,茨城県,稲敷市,1429,稲敷市,,,,,,
8230,14,茨城県,かすみがうら市,1430,かすみがうら市,,,,,,
8231,14,茨城県,桜川市,1431,桜川市,,,,,,
8232,14,茨城県,神栖市,1432,神栖市,,,,,,
8233,14,茨城県,行方市,1433,行方市,,,,,,
8234,14,茨城県,鉾田市,1434,鉾田市,,,,,,
8235,14,茨城県,つくばみらい市,1436,つくばみらい市,,,,,,
8236,14,茨城県,小美玉市,1437,小美玉市,,,,,,
8302,14,茨城県,茨城町,,,,,,,14012,東茨城郡
8309,14,茨城県,大洗町,,,,,,,14012,東茨城郡
8310,14,茨城県,城里町,,,,,,,14012,東茨城郡
8341,14,茨城県,東海村,,,,,,,14008,那珂郡
8364,14,茨城県,大子町,,,,,,,14004,久慈郡
8442,14,茨城県,美浦村,,,,,,,14001,稲敷郡
8443,14,茨城県,阿見町,,,,,,,14001,稲敷郡
8447,14,茨城県,河内町,,,,,,,14001,稲敷郡
8521,14,茨城県,八千代町,,,,,,,14014,結城郡
8542,14,茨城県,五霞町,,,,,,,14005,猿島郡
8546,14,茨城県,境町,,,,,,,14005,猿島郡
8564,14,茨城県,利根町,,,,,,,14003,北相馬郡
9201,15,栃木県,宇都宮市,1501,宇都宮市,,,,,,
9202,15,栃木県,足利市,1502,足利市,,,,,,
9203,15,栃木県,栃木市,1503,栃木市,,,,,,
9204,15,栃木県,佐野市,1504,佐野市,,,,,,
9205,15,栃木県,鹿沼市,1505,鹿沼市,,,,,,
9206,15,栃木県,日光市,1506,日光市,,,,,,
9208,15,栃木県,小山市,1508,小山市,,,,,,
9209,15,栃木県,真岡市,1509,真岡市,,,,,,
9210,15,栃木県,大田原市,1510,大田原市,,,,,,
9211,15,栃木県,矢板市,1511,矢板市,,,,,,
9213,15,栃木県,那須塩原市,1513,那須塩原市,,,,,,
9214,15,栃木県,さくら市,1514,さくら市,,,,,,
9215,15,栃木県,那須烏山市,1515,那須烏山市,,,,,,
9216,15,栃木県,下野市,1516,下野市,,,,,,
9301,15,栃木県,上三川町,,,,,,,15004,河内郡
9342,15,栃木県,益子町,,,,,,,15008,芳賀郡
9343,15,栃木県,茂木町,,,,,,,15008,芳賀郡
9344,15,栃木県,市貝町,,,,,,,15008,芳賀郡
9345,15,栃木県,芳賀町,,,,,,,15008,芳賀郡
9361,15,栃木県,壬生町,,,,,,,15006,下都賀郡
9364,15,栃木県,野木町,,,,,,,15006,下都賀郡
9384,15,栃木県,塩谷町,,,,,,,15005,塩谷郡
9386,15,栃木県,高根沢町,,,,,,,15005,塩谷郡
9407,15,栃木県,那須町,,,,,,,15007,那須郡
9411,15,栃木県,那珂川町,,,,,,,15007,那須郡
10201,16,群馬県,前橋市,1601,前橋市,,,,,,
10202,16,群馬県,高崎市,1602,高崎市,,,,,,
10203,16,群馬県,桐生市,1603,桐生市,,,,,,
10204,16,群馬県,伊勢崎市,1604,伊勢崎市,,,,,,
10205,16,群馬県,太田市,1605,太田市,,,,,,
10206,16,群馬県,沼田市,1606,沼田市,,,,,,
10207,16,群馬県,館林市,1607,館林市,,,,,,
10208,16,群馬県,渋川市,1608,渋川市,,,,,,
10209,16,群馬県,藤岡市,1609,藤岡市,,,,,,
10210,16,群馬県,富岡市,1610,富岡市,,,,,,
10211,16,群馬県,安中市,1611,安中市,,,,,,
10212,16,群馬県,みどり市,1612,みどり市,,,,,,
10344,16,群馬県,榛東村,,,,,,,16005,北群馬郡
10345,16,群馬県,吉岡町,,,,,,,16005,北群馬郡
10366,16,群馬県,上野村,,,,,,,16009,多野郡
10367,16,群馬県,神流町,,,,,,,16009,多野郡
10382,16,群馬県,下仁田町,,,,,,,16004,甘楽郡
10383,16,群馬県,南牧村(群馬),,,,,,,16004,甘楽郡
10384,16,群馬県,甘楽町,,,,,,,16004,甘楽郡
10421,16,群馬県,中之条町,,,,,,,16001,吾妻郡
10424,16,群馬県,長野原町,,,,,,,16001,吾妻郡
10425,16,群馬県,嬬恋村,,,,,,,16001,吾妻郡
10426,16,群馬県,草津町,,,,,,,16001,吾妻郡
10428,16,群馬県,高山村(群馬),,,,,,,16001,吾妻郡
10429,16,群馬県,東吾妻町,,,,,,,16001,吾妻郡
10443,16,群馬県,片品村,,,,,,,16010,利根郡
10444,16,群馬県,川場村,,,,,,,16010,利根郡
10448,16,群馬県,昭和村(群馬),,,,,,,16010,利根郡
10449,16,群馬県,みなかみ町,,,,,,,16010,利根郡
10464,16,群馬県,玉村町,,,,,,,33007,佐波郡
10521,16,群馬県,板倉町,,,,,,,16003,邑楽郡
10522,16,群馬県,明和町(群馬),,,,,,,16003,邑楽郡
10523,16,群馬県,千代田町,,,,,,,16003,邑楽郡
10524,16,群馬県,大泉町,,,,,,,16003,邑楽郡
10525,16,群馬県,邑楽町,,,,,,,16003,邑楽郡
11100,13,埼玉県,さいたま市,1344,さいたま市,,,,,,
11101,13,埼玉県,さいたま市 西区,1344,さいたま市,134401, 西区,,,,
11102,13,埼玉県,さいたま市 北区,1344,さいたま市,134402, 北区,,,,
11103,13,埼玉県,さいたま市 大宮区,1344,さいたま市,134403, 大宮区,,,,
11104,13,埼玉県,さいたま市 見沼区,1344,さいたま市,134404, 見沼区,,,,
11105,13,埼玉県,さいたま市 中央区,1344,さいたま市,134405, 中央区,,,,
11106,13,埼玉県,さいたま市 桜区,1344,さいたま市,134406, 桜区,,,,
11107,13,埼玉県,さいたま市 浦和区,1344,さいたま市,134407, 浦和区,,,,
11108,13,埼玉県,さいたま市 南区,1344,さいたま市,134408, 南区,,,,
11109,13,埼玉県,さいたま市 緑区,1344,さいたま市,134409, 緑区,,,,
11110,13,埼玉県,さいたま市 岩槻区,1344,さいたま市,134410, 岩槻区,,,,
11201,13,埼玉県,川越市,1302,川越市,,,,,,
11202,13,埼玉県,熊谷市,1303,熊谷市,,,,,,
11203,13,埼玉県,川口市,1304,川口市,,,,,,
11206,13,埼玉県,行田市,1306,行田市,,,,,,
11207,13,埼玉県,秩父市,1307,秩父市,,,,,,
11208,13,埼玉県,所沢市,1308,所沢市,,,,,,
11209,13,埼玉県,飯能市,1309,飯能市,,,,,,
11210,13,埼玉県,加須市,1310,加須市,,,,,,
11211,13,埼玉県,本庄市,1311,本庄市,,,,,,
11212,13,埼玉県,東松山市,1312,東松山市,,,,,,
11214,13,埼玉県,春日部市,1314,春日部市,,,,,,
11215,13,埼玉県,狭山市,1315,狭山市,,,,,,
11216,13,埼玉県,羽生市,1316,羽生市,,,,,,
11217,13,埼玉県,鴻巣市,1317,鴻巣市,,,,,,
11218,13,埼玉県,深谷市,1318,深谷市,,,,,,
11219,13,埼玉県,上尾市,1319,上尾市,,,,,,
11221,13,埼玉県,草加市,1321,草加市,,,,,,
11222,13,埼玉県,越谷市,1322,越谷市,,,,,,
11223,13,埼玉県,蕨市,1323,蕨市,,,,,,
11224,13,埼玉県,戸田市,1324,戸田市,,,,,,
11225,13,埼玉県,入間市,1325,入間市,,,,,,
11227,13,埼玉県,朝霞市,1327,朝霞市,,,,,,
11228,13,埼玉県,志木市,1328,志木市,,,,,,
11229,13,埼玉県,和光市,1329,和光市,,,,,,
11230,13,埼玉県,新座市,1330,新座市,,,,,,
11231,13,埼玉県,桶川市,1331,桶川市,,,,,,
11232,13,埼玉県,久喜市,1332,久喜市,,,,,,
11233,13,埼玉県,北本市,1333,北本市,,,,,,
11234,13,埼玉県,八潮市,1334,八潮市,,,,,,
11235,13,埼玉県,富士見市,1336,富士見市,,,,,,
11237,13,埼玉県,三郷市,1337,三郷市,,,,,,
11238,13,埼玉県,蓮田市,1338,蓮田市,,,,,,
11239,13,埼玉県,坂戸市,1339,坂戸市,,,,,,
11240,13,埼玉県,幸手市,1340,幸手市,,,,,,
11241,13,埼玉県,鶴ヶ島市,1341,鶴ヶ島市,,,,,,
11242,13,埼玉県,日高市,1342,日高市,,,,,,
11243,13,埼玉県,吉川市,1343,吉川市,,,,,,
11245,13,埼玉県,ふじみ野市,1345,ふじみ野市,,,,,,
11246,13,埼玉県,白岡市,1346,白岡市,,,,,,
11301,13,埼玉県,伊奈町,,,,,,,13003,北足立郡
11324,13,埼玉県,三芳町,,,,,,,13001,入間郡
11326,13,埼玉県,毛呂山町,,,,,,,13001,入間郡
11327,13,埼玉県,越生町,,,,,,,13001,入間郡
11341,13,埼玉県,滑川町,,,,,,,13008,比企郡
11342,13,埼玉県,嵐山町,,,,,,,13008,比企郡
11343,13,埼玉県,小川町,,,,,,,13008,比企郡
11346,13,埼玉県,川島町,,,,,,,13008,比企郡
11347,13,埼玉県,吉見町,,,,,,,13008,比企郡
11348,13,埼玉県,鳩山町,,,,,,,13008,比企郡
11349,13,埼玉県,ときがわ町,,,,,,,13008,比企郡
11361,13,埼玉県,横瀬町,,,,,,,13007,秩父郡
11362,13,埼玉県,皆野町,,,,,,,13007,秩父郡
11363,13,埼玉県,長瀞町,,,,,,,13007,秩父郡
11365,13,埼玉県,小鹿野町,,,,,,,13007,秩父郡
11369,13,埼玉県,東秩父村,,,,,,,13007,秩父郡
11381,13,埼玉県,美里町(埼玉),,,,,,,13006,児玉郡
11383,13,埼玉県,神川町,,,,,,,13006,児玉郡
11385,13,埼玉県,上里町,,,,,,,13006,児玉郡
11408,13,埼玉県,寄居町,,,,,,,13002,大里郡
11442,13,埼玉県,宮代町,,,,,,,13009,南埼玉郡
11464,13,埼玉県,杉戸町,,,,,,,13004,北葛飾郡
11465,13,埼玉県,松伏町,,,,,,,13004,北葛飾郡
12100,12,千葉県,千葉市,1201,千葉市,,,,,,
12101,12,千葉県,千葉市 中央区,1201,千葉市,120101, 中央区,,,,
12102,12,千葉県,千葉市 花見川区,1201,千葉市,120102, 花見川区,,,,
12103,12,千葉県,千葉市 稲毛区,1201,千葉市,120103, 稲毛区,,,,
12104,12,千葉県,千葉市 若葉区,1201,千葉市,120104, 若葉区,,,,
12105,12,千葉県,千葉市 緑区,1201,千葉市,120105, 緑区,,,,
12106,12,千葉県,千葉市 美浜区,1201,千葉市,120106, 美浜区,,,,
12202,12,千葉県,銚子市,1202,銚子市,,,,,,
12203,12,千葉県,市川市,1203,市川市,,,,,,
12204,12,千葉県,船橋市,1204,船橋市,,,,,,
12205,12,千葉県,館山市,1205,館山市,,,,,,
12206,12,千葉県,木更津市,1206,木更津市,,,,,,
12207,12,千葉県,松戸市,1207,松戸市,,,,,,
12208,12,千葉県,野田市,1208,野田市,,,,,,
12210,12,千葉県,茂原市,1210,茂原市,,,,,,
12211,12,千葉県,成田市,1211,成田市,,,,,,
12212,12,千葉県,佐倉市,1212,佐倉市,,,,,,
12213,12,千葉県,東金市,1213,東金市,,,,,,
12215,12,千葉県,旭市,1215,旭市,,,,,,
12216,12,千葉県,習志野市,1216,習志野市,,,,,,
12217,12,千葉県,柏市,1217,柏市,,,,,,
12218,12,千葉県,勝浦市,1218,勝浦市,,,,,,
12219,12,千葉県,市原市,1219,市原市,,,,,,
12220,12,千葉県,流山市,1220,流山市,,,,,,
12221,12,千葉県,八千代市,1221,八千代市,,,,,,
12222,12,千葉県,我孫子市,1222,我孫子市,,,,,,
12223,12,千葉県,鴨川市,1223,鴨川市,,,,,,
12224,12,千葉県,鎌ケ谷市,1225,鎌ケ谷市,,,,,,
12225,12,千葉県,君津市,1224,君津市,,,,,,
12226,12,千葉県,富津市,1226,富津市,,,,,,
12227,12,千葉県,浦安市,1227,浦安市,,,,,,
12228,12,千葉県,四街道市,1228,四街道市,,,,,,
12229,12,千葉県,袖ケ浦市,1229,袖ケ浦市,,,,,,
12230,12,千葉県,八街市,1230,八街市,,,,,,
12231,12,千葉県,印西市,1231,印西市,,,,,,
12232,12,千葉県,白井市,1232,白井市,,,,,,
12233,12,千葉県,富里市,1233,富里市,,,,,,
12234,12,千葉県,南房総市,1234,南房総市,,,,,,
12235,12,千葉県,匝瑳市,1235,匝瑳市,,,,,,
12236,12,千葉県,香取市,1236,香取市,,,,,,
12237,12,千葉県,山武市,1237,山武市,,,,,,
12238,12,千葉県,いすみ市,1238,いすみ市,,,,,,
12239,12,千葉県,大網白里市,1239,大網白里市,,,,,,
12322,12,千葉県,酒々井町,,,,,,,12004,印旛郡
12329,12,千葉県,栄町,,,,,,,12004,印旛郡
12342,12,千葉県,神崎町,,,,,,,12006,香取郡
12347,12,千葉県,多古町,,,,,,,12006,香取郡
12349,12,千葉県,東庄町,,,,,,,12006,香取郡
12403,12,千葉県,九十九里町,,,,,,,12008,山武郡
12409,12,千葉県,芝山町,,,,,,,12008,山武郡
12410,12,千葉県,横芝光町,,,,,,,12008,山武郡
12421,12,千葉県,一宮町,,,,,,,12011,長生郡
12422,12,千葉県,睦沢町,,,,,,,12011,長生郡
12423,12,千葉県,長生村,,,,,,,12011,長生郡
12424,12,千葉県,白子町,,,,,,,12011,長生郡
12426,12,千葉県,長柄町,,,,,,,12011,長生郡
12427,12,千葉県,長南町,,,,,,,12011,長生郡
12441,12,千葉県,大多喜町,,,,,,,12002,夷隅郡
12443,12,千葉県,御宿町,,,,,,,12002,夷隅郡
12463,12,千葉県,鋸南町,,,,,,,12001,安房郡
13101,10,東京都,千代田区,100101,千代田区,,,,,,
13102,10,東京都,中央区,100102,中央区,,,,,,
13103,10,東京都,港区,100103,港区,,,,,,
13104,10,東京都,新宿区,100104,新宿区,,,,,,
13105,10,東京都,文京区,100105,文京区,,,,,,
13106,10,東京都,台東区,100106,台東区,,,,,,
13107,10,東京都,墨田区,100107,墨田区,,,,,,
13108,10,東京都,江東区,100108,江東区,,,,,,
13109,10,東京都,品川区,100109,品川区,,,,,,
13110,10,東京都,目黒区,100110,目黒区,,,,,,
13111,10,東京都,大田区,100111,大田区,,,,,,
13112,10,東京都,世田谷区,100112,世田谷区,,,,,,
13113,10,東京都,渋谷区,100113,渋谷区,,,,,,
13114,10,東京都,中野区,100114,中野区,,,,,,
13115,10,東京都,杉並区,100115,杉並区,,,,,,
13116,10,東京都,豊島区,100116,豊島区,,,,,,
13117,10,東京都,北区,100117,北区,,,,,,
13118,10,東京都,荒川区,100118,荒川区,,,,,,
13119,10,東京都,板橋区,100119,板橋区,,,,,,
13120,10,東京都,練馬区,100120,練馬区,,,,,,
13121,10,東京都,足立区,100121,足立区,,,,,,
13122,10,東京都,葛飾区,100122,葛飾区,,,,,,
13123,10,東京都,江戸川区,100123,江戸川区,,,,,,
13201,10,東京都,八王子市,1002,八王子市,,,,,,
13202,10,東京都,立川市,1003,立川市,,,,,,
13203,10,東京都,武蔵野市,1004,武蔵野市,,,,,,
13204,10,東京都,三鷹市,1005,三鷹市,,,,,,
13205,10,東京都,青梅市,1006,青梅市,,,,,,
13206,10,東京都,府中市(東京),1007,府中市(東京),,,,,,
13207,10,東京都,昭島市,1008,昭島市,,,,,,
13208,10,東京都,調布市,1009,調布市,,,,,,
13209,10,東京都,町田市,1010,町田市,,,,,,
13210,10,東京都,小金井市,1011,小金井市,,,,,,
13211,10,東京都,小平市,1012,小平市,,,,,,
13212,10,東京都,日野市,1013,日野市,,,,,,
13213,10,東京都,東村山市,1014,東村山市,,,,,,
13214,10,東京都,国分寺市,1015,国分寺市,,,,,,
13215,10,東京都,国立市,1016,国立市,,,,,,
13218,10,東京都,福生市,1019,福生市,,,,,,
13219,10,東京都,狛江市,1020,狛江市,,,,,,
13220,10,東京都,東大和市,1021,東大和市,,,,,,
13221,10,東京都,清瀬市,1022,清瀬市,,,,,,
13222,10,東京都,東久留米市,1023,東久留米市,,,,,,
13223,10,東京都,武蔵村山市,1024,武蔵村山市,,,,,,
13224,10,東京都,多摩市,1025,多摩市,,,,,,
13225,10,東京都,稲城市,1026,稲城市,,,,,,
13227,10,東京都,羽村市,1028,羽村市,,,,,,
13228,10,東京都,あきる野市,1029,あきる野市,,,,,,
13229,10,東京都,西東京市,1030,西東京市,,,,,,
13303,10,東京都,瑞穂町,,,,,,,10002,西多摩郡
13305,10,東京都,日の出町,,,,,,,10002,西多摩郡
13307,10,東京都,檜原村,,,,,,,10002,西多摩郡
13308,10,東京都,奥多摩町,,,,,,,10002,西多摩郡
13361,10,東京都,大島町,,,,,,,10004,島嶼部郡
13362,10,東京都,利島村,,,,,,,10004,島嶼部郡
13363,10,東京都,新島村,,,,,,,10004,島嶼部郡
13364,10,東京都,神津島村,,,,,,,10004,島嶼部郡
13381,10,東京都,三宅村,,,,,,,10005,島嶼部郡
13382,10,東京都,御蔵島村,,,,,,,10005,島嶼部郡
13401,10,東京都,八丈町,,,,,,,10006,島嶼部郡
13402,10,東京都,青ヶ島村,,,,,,,10006,島嶼部郡
13421,10,東京都,小笠原村,,,,,,,10007,島嶼部郡
14100,11,神奈川県,横浜市,1101,横浜市,,,,,,
14101,11,神奈川県,横浜市 鶴見区,1101,横浜市,110101, 鶴見区,,,,
14102,11,神奈川県,横浜市 神奈川区,1101,横浜市,110102, 神奈川区,,,,
14103,11,神奈川県,横浜市 西区,1101,横浜市,110103, 西区,,,,
14104,11,神奈川県,横浜市 中区,1101,横浜市,110104, 中区,,,,
14105,11,神奈川県,横浜市 南区,1101,横浜市,110105, 南区,,,,
14106,11,神奈川県,横浜市 保土ケ谷区,1101,横浜市,110106, 保土ケ谷区,,,,
14107,11,神奈川県,横浜市 磯子区,1101,横浜市,110107, 磯子区,,,,
14108,11,神奈川県,横浜市 金沢区,1101,横浜市,110108, 金沢区,,,,
14109,11,神奈川県,横浜市 港北区,1101,横浜市,110109, 港北区,,,,
14110,11,神奈川県,横浜市 戸塚区,1101,横浜市,110110, 戸塚区,,,,
14111,11,神奈川県,横浜市 港南区,1101,横浜市,110111, 港南区,,,,
14112,11,神奈川県,横浜市 旭区,1101,横浜市,110112, 旭区,,,,
14113,11,神奈川県,横浜市 緑区,1101,横浜市,110113, 緑区,,,,
14114,11,神奈川県,横浜市 瀬谷区,1101,横浜市,110114, 瀬谷区,,,,
14115,11,神奈川県,横浜市 栄区,1101,横浜市,110115, 栄区,,,,
14116,11,神奈川県,横浜市 泉区,1101,横浜市,110116, 泉区,,,,
14117,11,神奈川県,横浜市 青葉区,1101,横浜市,110117, 青葉区,,,,
14118,11,神奈川県,横浜市 都筑区,1101,横浜市,110118, 都筑区,,,,
14130,11,神奈川県,川崎市,1103,川崎市,,,,,,
14131,11,神奈川県,川崎市 川崎区,1103,川崎市,110301, 川崎区,,,,
14132,11,神奈川県,川崎市 幸区,1103,川崎市,110302, 幸区,,,,
14133,11,神奈川県,川崎市 中原区,1103,川崎市,110303, 中原区,,,,
14134,11,神奈川県,川崎市 高津区,1103,川崎市,110304, 高津区,,,,
14135,11,神奈川県,川崎市 多摩区,1103,川崎市,110305, 多摩区,,,,
14136,11,神奈川県,川崎市 宮前区,1103,川崎市,110306, 宮前区,,,,
14137,11,神奈川県,川崎市 麻生区,1103,川崎市,110307, 麻生区,,,,
14150,11,神奈川県,相模原市,1110,相模原市,,,,,,
14151,11,神奈川県,相模原市 緑区,1110,相模原市,111001, 緑区,,,,
14152,11,神奈川県,相模原市 中央区,1110,相模原市,111002, 中央区,,,,
14153,11,神奈川県,相模原市 南区,1110,相模原市,111003, 南区,,,,
14201,11,神奈川県,横須賀市,1102,横須賀市,,,,,,
14203,11,神奈川県,平塚市,1104,平塚市,,,,,,
14204,11,神奈川県,鎌倉市,1105,鎌倉市,,,,,,
14205,11,神奈川県,藤沢市,1106,藤沢市,,,,,,
14206,11,神奈川県,小田原市,1107,小田原市,,,,,,
14207,11,神奈川県,茅ヶ崎市,1108,茅ヶ崎市,,,,,,
14208,11,神奈川県,逗子市,1109,逗子市,,,,,,
14210,11,神奈川県,三浦市,1111,三浦市,,,,,,
14211,11,神奈川県,秦野市,1112,秦野市,,,,,,
14212,11,神奈川県,厚木市,1113,厚木市,,,,,,
14213,11,神奈川県,大和市,1114,大和市,,,,,,
14214,11,神奈川県,伊勢原市,1115,伊勢原市,,,,,,
14215,11,神奈川県,海老名市,1116,海老名市,,,,,,
14216,11,神奈川県,座間市,1117,座間市,,,,,,
14217,11,神奈川県,南足柄市,1118,南足柄市,,,,,,
14218,11,神奈川県,綾瀬市,1119,綾瀬市,,,,,,
14301,11,神奈川県,葉山町,,,,,,,11007,三浦郡
14321,11,神奈川県,寒川町,,,,,,,11004,高座郡
14341,11,神奈川県,大磯町,,,,,,,22011,中郡
14342,11,神奈川県,二宮町,,,,,,,22011,中郡
14361,11,神奈川県,中井町,,,,,,,11002,足柄上郡
14362,11,神奈川県,大井町,,,,,,,11002,足柄上郡
14363,11,神奈川県,松田町,,,,,,,11002,足柄上郡
14364,11,神奈川県,山北町,,,,,,,11002,足柄上郡
14366,11,神奈川県,開成町,,,,,,,11002,足柄上郡
14382,11,神奈川県,箱根町,,,,,,,11003,足柄下郡
14383,11,神奈川県,真鶴町,,,,,,,11003,足柄下郡
14384,11,神奈川県,湯河原町,,,,,,,11003,足柄下郡
