muniCd,PrefNo,Pref,City,JCCCd,JCC_text,WDCd,WDCd_text,SHCd,SHCd_Text,JCGCd,JCG_text
36206,37,徳島県,阿波市,3706,阿波市,,,,,,
36207,37,徳島県,美馬市,3707,美馬市,,,,,,
36208,37,徳島県,三好市,3708,三好市,,,,,,
36301,37,徳島県,勝浦町,,,,,,,26006,東牟婁郡
36302,37,徳島県,上勝町,,,,,,,37005,勝浦郡
36321,37,徳島県,佐那河内村,,,,,,,37008,名東郡
36341,37,徳島県,石井町,,,,,,,37007,名西郡
36342,37,徳島県,神山町,,,,,,,37007,名西郡
36368,37,徳島県,那賀町,,,,,,,37006,那賀郡
36383,37,徳島県,牟岐町,,,,,,,37004,海部郡
36387,37,徳島県,美波町,,,,,,,37004,海部郡
36388,37,徳島県,海陽町,,,,,,,37004,海部郡
36401,37,徳島県,松茂町,,,,,,,37002,板野郡
36402,37,徳島県,北島町,,,,,,,37002,板野郡
36403,37,徳島県,藍住町,,,,,,,37002,板野郡
36404,37,徳島県,板野町,,,,,,,37002,板野郡
36405,37,徳島県,上板町,,,,,,,37002,板野郡
36468,37,徳島県,つるぎ町,,,,,,,37009,美馬郡
36489,37,徳島県,東みよし町,,,,,,,37010,三好郡
37201,36,香川県,高松市,3601,高松市,,,,,,
37202,36,香川県,丸亀市,3602,丸亀市,,,,,,
37203,36,香川県,坂出市,3603,坂出市,,,,,,
37204,36,香川県,善通寺市,3604,善通寺市,,,,,,
37205,36,香川県,観音寺市,3605,観音寺市,,,,,,
37206,36,香川県,さぬき市,3606,さぬき市,,,,,,
37207,36,香川県,東かがわ市,3607,東かがわ市,,,,,,
37208,36,香川県,三豊市,3608,三豊市,,,,,,
37322,36,香川県,土庄町,,,,,,,36005,小豆郡
37324,36,香川県,小豆島町,,,,,,,36005,小豆郡
37341,36,香川県,三木町,,,,,,,36004,木田郡
37364,36,香川県,直島町,,,,,,,36003,香川郡
37386,36,香川県,宇多津町,,,,,,,36001,綾歌郡
37387,36,香川県,綾川町,,,,,,,36001,綾歌郡
37403,36,香川県,琴平町,,,,,,,36006,仲多度郡
37404,36,香川県,多度津町,,,,,,,36006,仲多度郡
37406,36,香川県,まんのう町,,,,,,,36006,仲多度郡
38201,38,愛媛県,松山市,3801,松山市,,,,,,
38202,38,愛媛県,今治市,3802,今治市,,,,,,
38203,38,愛媛県,宇和島市,3803,宇和島市,,,,,,
38204,38,愛媛県,八幡浜市,3804,八幡浜市,,,,,,
38205,38,愛媛県,新居浜市,3805,新居浜市,,,,,,
38206,38,愛媛県,西条市,3806,西条市,,,,,,
38207,38,愛媛県,大洲市,3807,大洲市,,,,,,
38210,38,愛媛県,伊予市,3810,伊予市,,,,,,
38213,38,愛媛県,四国中央市,3813,四国中央市,,,,,,
38214,38,愛媛県,西予市,3814,西予市,,,,,,
38215,38,愛媛県,東温市,3815,東温市,,,,,,
38356,38,愛媛県,上島町,,,,,,,35010,豊田郡
38386,38,愛媛県,久万高原町,,,,,,,38005,上浮穴郡
38401,38,愛媛県,松前町(愛媛),,,,,,,38001,伊予郡
38402,38,愛媛県,砥部町,,,,,,,38001,伊予郡
38422,38,愛媛県,内子町,,,,,,,38006,喜多郡
38442,38,愛媛県,伊方町,,,,,,,38010,西宇和郡
38484,38,愛媛県,松野町,,,,,,,38007,北宇和郡
38488,38,愛媛県,鬼北町,,,,,,,38007,北宇和郡
38506,38,愛媛県,愛南町,,,,,,,38012,南宇和郡
39201,39,高知県,高知市,3901,高知市,,,,,,
39202,39,高知県,室戸市,3902,室戸市,,,,,,
39203,39,高知県,安芸市,3903,安芸市,,,,,,
39204,39,高知県,南国市,3909,南国市,,,,,,
39205,39,高知県,土佐市,3904,土佐市,,,,,,
39206,39,高知県,須崎市,3905,須崎市,,,,,,
39208,39,高知県,宿毛市,3907,宿毛市,,,,,,
39209,39,高知県,土佐清水市,3908,土佐清水市,,,,,,
39210,39,高知県,四万十市,3910,四万十市,,,,,,
39211,39,高知県,香南市,3911,香南市,,,,,,
39212,39,高知県,香美市,3912,香美市,,,,,,
39301,39,高知県,東洋町,,,,,,,39002,安芸郡
39302,39,高知県,奈半利町,,,,,,,39002,安芸郡
39303,39,高知県,田野町,,,,,,,39002,安芸郡
39304,39,高知県,安田町,,,,,,,39002,安芸郡
39305,39,高知県,北川村,,,,,,,39002,安芸郡
39306,39,高知県,馬路村,,,,,,,39002,安芸郡
39307,39,高知県,芸西村,,,,,,,39002,安芸郡
39341,39,高知県,本山町,,,,,,,39006,長岡郡
39344,39,高知県,大豊町,,,,,,,39006,長岡郡
39363,39,高知県,土佐町,,,,,,,39005,土佐郡
39364,39,高知県,大川村,,,,,,,39005,土佐郡
39386,39,高知県,いの町,,,,,,,39001,吾川郡
39387,39,高知県,仁淀川町,,,,,,,39001,吾川郡
39401,39,高知県,中土佐町,,,,,,,39004,高岡郡
39402,39,高知県,佐川町,,,,,,,39004,高岡郡
39403,39,高知県,越知町,,,,,,,39004,高岡郡
39405,39,高知県,梼原町,,,,,,,39004,高岡郡
39410,39,高知県,日高村,,,,,,,39004,高岡郡
39411,39,高知県,津野町,,,,,,,39004,高岡郡
39412,39,高知県,四万十町,,,,,,,39004,高岡郡
39424,39,高知県,大月町,,,,,,,39007,幡多郡
39427,39,高知県,三原村,,,,,,,39007,幡多郡
39428,39,高知県,黒潮町,,,,,,,39007,幡多郡
40100,40,福岡県,北九州市,4021,北九州市,,,,,,
40101,40,福岡県,北九州市 門司区,4021,北九州市,402101, 門司区,,,,
40103,40,福岡県,北九州市 若松区,4021,北九州市,402102, 若松区,,,,
40105,40,福岡県,北九州市 戸畑区,4021,北九州市,402103, 戸畑区,,,,
40106,40,福岡県,北九州市 小倉北区,4021,北九州市,402104, 小倉北区,,,,
40107,40,福岡県,北九州市 小倉南区,4021,北九州市,402105, 小倉南区,,,,
40108,40,福岡県,北九州市 八幡東区,4021,北九州市,402106, 八幡東区,,,,
40109,40,福岡県,北九州市 八幡西区,4021,北九州市,402107, 八幡西区,,,,
40130,40,福岡県,福岡市,4001,福岡市,,,,,,
40131,40,福岡県,福岡市 東区,4001,福岡市,400101, 東区,,,,
40132,40,福岡県,福岡市 博多区,4001,福岡市,400102, 博多区,,,,
40133,40,福岡県,福岡市 中央区,4001,福岡市,400103, 中央区,,,,
40134,40,福岡県,福岡市 南区,4001,福岡市,400104, 南区,,,,
40135,40,福岡県,福岡市 西区,4001,福岡市,400105, 西区,,,,
40136,40,福岡県,福岡市 城南区,4001,福岡市,400106, 城南区,,,,
40137,40,福岡県,福岡市 早良区,4001,福岡市,400107, 早良区,,,,
40202,40,福岡県,大牟田市,4008,大牟田市,,,,,,
40203,40,福岡県,久留米市,4007,久留米市,,,,,,
40204,40,福岡県,直方市,4009,直方市,,,,,,
40205,40,福岡県,飯塚市,4010,飯塚市,,,,,,
40206,40,福岡県,田川市,4011,田川市,,,,,,
40207,40,福岡県,柳川市,4012,柳川市,,,,,,
40210,40,福岡県,八女市,4015,八女市,,,,,,
40211,40,福岡県,筑後市,4016,筑後市,,,,,,
40212,40,福岡県,大川市,4017,大川市,,,,,,
40213,40,福岡県,行橋市,4018,行橋市,,,,,,
40214,40,福岡県,豊前市,4019,豊前市,,,,,,
40215,40,福岡県,中間市,4020,中間市,,,,,,
40216,40,福岡県,小郡市,4022,小郡市,,,,,,
40217,40,福岡県,筑紫野市,4024,筑紫野市,,,,,,
40218,40,福岡県,春日市,4023,春日市,,,,,,
40219,40,福岡県,大野城市,4025,大野城市,,,,,,
40220,40,福岡県,宗像市,4026,宗像市,,,,,,
40221,40,福岡県,太宰府市,4027,太宰府市,,,,,,
40223,40,福岡県,古賀市,4029,古賀市,,,,,,
40224,40,福岡県,福津市,4030,福津市,,,,,,
40225,40,福岡県,うきは市,4031,うきは市,,,,,,
40226,40,福岡県,宮若市,4032,宮若市,,,,,,
40227,40,福岡県,嘉麻市,4033,嘉麻市,,,,,,
40228,40,福岡県,朝倉市,4034,朝倉市,,,,,,
40229,40,福岡県,みやま市,4035,みやま市,,,,,,
40230,40,福岡県,糸島市,4036,糸島市,,,,,,
40231,40,福岡県,那珂川市,4037,那珂川市,,,,,,
40341,40,福岡県,宇美町,,,,,,,40005,糟屋郡
40342,40,福岡県,篠栗町,,,,,,,40005,糟屋郡
40343,40,福岡県,志免町,,,,,,,40005,糟屋郡
40344,40,福岡県,須恵町,,,,,,,40005,糟屋郡
40345,40,福岡県,新宮町,,,,,,,40005,糟屋郡
40348,40,福岡県,久山町,,,,,,,40005,糟屋郡
40349,40,福岡県,粕屋町,,,,,,,40005,糟屋郡
40381,40,福岡県,芦屋町,,,,,,,40004,遠賀郡
40382,40,福岡県,水巻町,,,,,,,40004,遠賀郡
40383,40,福岡県,岡垣町,,,,,,,40004,遠賀郡
40384,40,福岡県,遠賀町,,,,,,,40004,遠賀郡
40401,40,福岡県,小竹町,,,,,,,40007,鞍手郡
40402,40,福岡県,鞍手町,,,,,,,40007,鞍手郡
40421,40,福岡県,桂川町,,,,,,,40006,嘉穂郡
40447,40,福岡県,筑前町,,,,,,,40001,朝倉郡
40448,40,福岡県,東峰村,,,,,,,40001,朝倉郡
40503,40,福岡県,大刀洗町,,,,,,,40012,三井郡
40522,40,福岡県,大木町,,,,,,,40014,三潴郡
40544,40,福岡県,広川町(福岡),,,,,,,40018,八女郡
40601,40,福岡県,香春町,,,,,,,40009,田川郡
40602,40,福岡県,添田町,,,,,,,40009,田川郡
40604,40,福岡県,糸田町,,,,,,,40009,田川郡
40605,40,福岡県,川崎町(福岡),,,,,,,40009,田川郡
40608,40,福岡県,大任町,,,,,,,40009,田川郡
40609,40,福岡県,赤村,,,,,,,40009,田川郡
40610,40,福岡県,福智町,,,,,,,40009,田川郡
40621,40,福岡県,苅田町,,,,,,,40015,京都郡
40625,40,福岡県,みやこ町,,,,,,,40015,京都郡
40642,40,福岡県,吉富町,,,,,,,40011,築上郡
40646,40,福岡県,上毛町,,,,,,,40011,築上郡
40647,40,福岡県,築上町,,,,,,,40011,築上郡
41201,41,佐賀県,佐賀市,4101,佐賀市,,,,,,
41202,41,佐賀県,唐津市,4102,唐津市,,,,,,
41203,41,佐賀県,鳥栖市,4103,鳥栖市,,,,,,
41204,41,佐賀県,多久市,4104,多久市,,,,,,
41205,41,佐賀県,伊万里市,4105,伊万里市,,,,,,
41206,41,佐賀県,武雄市,4106,武雄市,,,,,,
41207,41,佐賀県,鹿島市,4107,鹿島市,,,,,,
41208,41,佐賀県,小城市,4108,小城市,,,,,,
41209,41,佐賀県,嬉野市,4109,嬉野市,,,,,,
41210,41,佐賀県,神埼市,4110,神埼市,,,,,,
41327,41,佐賀県,吉野ヶ里町,,,,,,,41002,神埼郡
41341,41,佐賀県,基山町,,,,,,,41008,三養基郡
41345,41,佐賀県,上峰町,,,,,,,41008,三養基郡
41346,41,佐賀県,みやき町,,,,,,,41008,三養基郡
41387,41,佐賀県,玄海町,,,,,,,41006,東松浦郡
41401,41,佐賀県,有田町,,,,,,,41005,西松浦郡
41423,41,佐賀県,大町町,,,,,,,41003,杵島郡
41424,41,佐賀県,江北町,,,,,,,41003,杵島郡
41425,41,佐賀県,白石町,,,,,,,41003,杵島郡
41441,41,佐賀県,太良町,,,,,,,41007,藤津郡
42201,42,長崎県,長崎市,4201,長崎市,,,,,,
42202,42,長崎県,佐世保市,4202,佐世保市,,,,,,
42203,42,長崎県,島原市,4203,島原市,,,,,,
42204,42,長崎県,諫早市,4204,諫早市,,,,,,
42205,42,長崎県,大村市,4205,大村市,,,,,,
42207,42,長崎県,平戸市,4207,平戸市,,,,,,
42208,42,長崎県,松浦市,4208,松浦市,,,,,,
42209,42,長崎県,対馬市,4209,対馬市,,,,,,
42210,42,長崎県,壱岐市,4210,壱岐市,,,,,,
42211,42,長崎県,五島市,4211,五島市,,,,,,
42212,42,長崎県,西海市,4212,西海市,,,,,,
42213,42,長崎県,雲仙市,4213,雲仙市,,,,,,
42214,42,長崎県,南島原市,4214,南島原市,,,,,,
42307,42,長崎県,長与町,,,,,,,42006,西彼杵郡
42308,42,長崎県,時津町,,,,,,,42006,西彼杵郡
42321,42,長崎県,東彼杵町,,,,,,,42007,東彼杵郡
42322,42,長崎県,川棚町,,,,,,,42007,東彼杵郡
42323,42,長崎県,波佐見町,,,,,,,42007,東彼杵郡
42383,42,長崎県,小値賀町,,,,,,,42004,北松浦郡
42391,42,長崎県,佐々町,,,,,,,42004,北松浦郡
42411,42,長崎県,新上五島町,,,,,,,42009,南松浦郡
43100,43,熊本県,熊本市,4301,熊本市,,,,,,
43101,43,熊本県,熊本市 中央区,4301,熊本市,430101, 中央区,,,,
43102,43,熊本県,熊本市 東区,4301,熊本市,430102, 東区,,,,
43103,43,熊本県,熊本市 西区,4301,熊本市,430103, 西区,,,,
43104,43,熊本県,熊本市 南区,4301,熊本市,430104, 南区,,,,
43105,43,熊本県,熊本市 北区,4301,熊本市,430105, 北区,,,,
43202,43,熊本県,八代市,4302,八代市,,,,,,
43203,43,熊本県,人吉市,4303,人吉市,,,,,,
43204,43,熊本県,荒尾市,4304,荒尾市,,,,,,
43205,43,熊本県,水俣市,4305,水俣市,,,,,,
43206,43,熊本県,玉名市,4306,玉名市,,,,,,
43208,43,熊本県,山鹿市,4308,山鹿市,,,,,,
43210,43,熊本県,菊池市,4310,菊池市,,,,,,
43211,43,熊本県,宇土市,4311,宇土市,,,,,,
43212,43,熊本県,上天草市,4312,上天草市,,,,,,
43213,43,熊本県,宇城市,4313,宇城市,,,,,,
43214,43,熊本県,阿蘇市,4314,阿蘇市,,,,,,
43215,43,熊本県,天草市,4315,天草市,,,,,,
43216,43,熊本県,合志市,4316,合志市,,,,,,
43348,43,熊本県,美里町(熊本),,,,,,,43009,下益城郡
43364,43,熊本県,玉東町,,,,,,,43010,玉名郡
43367,43,熊本県,南関町,,,,,,,43010,玉名郡
43368,43,熊本県,長洲町,,,,,,,43010,玉名郡
43369,43,熊本県,和水町,,,,,,,43010,玉名郡
43403,43,熊本県,大津町,,,,,,,43007,菊池郡
43404,43,熊本県,菊陽町,,,,,,,43007,菊池郡
43423,43,熊本県,南小国町,,,,,,,43002,阿蘇郡
43424,43,熊本県,小国町(熊本),,,,,,,43002,阿蘇郡
43425,43,熊本県,産山村,,,,,,,43002,阿蘇郡
43428,43,熊本県,高森町(熊本),,,,,,,43002,阿蘇郡
43432,43,熊本県,西原村,,,,,,,43002,阿蘇郡
43433,43,熊本県,南阿蘇村,,,,,,,43002,阿蘇郡
43441,43,熊本県,御船町,,,,,,,43005,上益城郡
43442,43,熊本県,嘉島町,,,,,,,43005,上益城郡
43443,43,熊本県,益城町,,,,,,,43005,上益城郡
43444,43,熊本県,甲佐町,,,,,,,43005,上益城郡
43447,43,熊本県,山都町,,,,,,,43005,上益城郡
43468,43,熊本県,氷川町,,,,,,,43012,八代郡
43482,43,熊本県,芦北町,,,,,,,43001,葦北郡
43484,43,熊本県,津奈木町,,,,,,,43001,葦北郡
43501,43,熊本県,錦町,,,,,,,43008,球磨郡
43505,43,熊本県,多良木町,,,,,,,43008,球磨郡
43506,43,熊本県,湯前町,,,,,,,43008,球磨郡
43507,43,熊本県,水上村,,,,,,,43008,球磨郡
43510,43,熊本県,相良村,,,,,,,43008,球磨郡
43511,43,熊本県,五木村,,,,,,,43008,球磨郡
43512,43,熊本県,山江村,,,,,,,43008,球磨郡
43513,43,熊本県,球磨村,,,,,,,43008,球磨郡
43514,43,熊本県,あさぎり町,,,,,,,43008,球磨郡
43531,43,熊本県,苓北町,,,,,,,43003,天草郡
44201,44,大分県,大分市,4401,大分市,,,,,,
44202,44,大分県,別府市,4402,別府市,,,,,,
44203,44,大分県,中津市,4403,中津市,,,,,,
44204,44,大分県,日田市,4404,日田市,,,,,,
44205,44,大分県,佐伯市,4405,佐伯市,,,,,,
44206,44,大分県,臼杵市,4406,臼杵市,,,,,,
44207,44,大分県,津久見市,4407,津久見市,,,,,,
44208,44,大分県,竹田市,4408,竹田市,,,,,,
44209,44,大分県,豊後高田市,4410,豊後高田市,,,,,,
44210,44,大分県,杵築市,4411,杵築市,,,,,,
44211,44,大分県,宇佐市,4412,宇佐市,,,,,,
44212,44,大分県,豊後大野市,4413,豊後大野市,,,,,,
44213,44,大分県,由布市,4414,由布市,,,,,,
44214,44,大分県,国東市,4415,国東市,,,,,,
44322,44,大分県,姫島村,,,,,,,44010,東国東郡
44341,44,大分県,日出町,,,,,,,44009,速見郡
44461,44,大分県,九重町,,,,,,,44005,玖珠郡
44462,44,大分県,玖珠町,,,,,,,44005,玖珠郡
45201,45,宮崎県,宮崎市,4501,宮崎市,,,,,,
45202,45,宮崎県,都城市,4502,都城市,,,,,,
45203,45,宮崎県,延岡市,4503,延岡市,,,,,,
45204,45,宮崎県,日南市,4504,日南市,,,,,,
45205,45,宮崎県,小林市,4505,小林市,,,,,,
45206,45,宮崎県,日向市,4506,日向市,,,,,,
45207,45,宮崎県,串間市,4507,串間市,,,,,,
45208,45,宮崎県,西都市,4508,西都市,,,,,,
45209,45,宮崎県,えびの市,4509,えびの市,,,,,,
45341,45,宮崎県,三股町,,,,,,,45001,北諸県郡
45361,45,宮崎県,高原町,,,,,,,35007,神石郡
45382,45,宮崎県,国富町,,,,,,,45006,東諸県郡
45383,45,宮崎県,綾町,,,,,,,45006,東諸県郡
45401,45,宮崎県,高鍋町,,,,,,,45002,児湯郡
45402,45,宮崎県,新富町,,,,,,,45002,児湯郡
45403,45,宮崎県,西米良村,,,,,,,45002,児湯郡
45404,45,宮崎県,木城町,,,,,,,45002,児湯郡
45405,45,宮崎県,川南町,,,,,,,45002,児湯郡
45406,45,宮崎県,都農町,,,,,,,45002,児湯郡
45421,45,宮崎県,門川町,,,,,,,45005,東臼杵郡
45429,45,宮崎県,諸塚村,,,,,,,45005,東臼杵郡
45430,45,宮崎県,椎葉村,,,,,,,45005,東臼杵郡
45431,45,宮崎県,美郷町(宮崎),,,,,,,45005,東臼杵郡
45441,45,宮崎県,高千穂町,,,,,,,45003,西臼杵郡
45442,45,宮崎県,日之影町,,,,,,,45003,西臼杵郡
45443,45,宮崎県,五ヶ瀬町,,,,,,,45003,西臼杵郡
46201,46,鹿児島県,鹿児島市,4601,鹿児島市,,,,,,
46203,46,鹿児島県,鹿屋市,4603,鹿屋市,,,,,,
46204,46,鹿児島県,枕崎市,4604,枕崎市,,,,,,
46206,46,鹿児島県,阿久根市,4606,阿久根市,,,,,,
46208,46,鹿児島県,出水市,4607,出水市,,,,,,
46210,46,鹿児島県,指宿市,4610,指宿市,,,,,,
46213,46,鹿児島県,西之表市,4614,西之表市,,,,,,
46214,46,鹿児島県,垂水市,4615,垂水市,,,,,,
46215,46,鹿児島県,薩摩川内市,4616,薩摩川内市,,,,,,
46216,46,鹿児島県,日置市,4617,日置市,,,,,,
46217,46,鹿児島県,曽於市,4618,曽於市,,,,,,
46218,46,鹿児島県,霧島市,4619,霧島市,,,,,,
46219,46,鹿児島県,いちき串木野市,4620,いちき串木野市,,,,,,
46220,46,鹿児島県,南さつま市,4621,南さつま市,,,,,,
46221,46,鹿児島県,志布志市,4622,志布志市,,,,,,
46222,46,鹿児島県,奄美市,4623,奄美市,,,,,,
46223,46,鹿児島県,南九州市,4624,南九州市,,,,,,
46224,46,鹿児島県,伊佐市,4625,伊佐市,,,,,,
46225,46,鹿児島県,姶良市,4626,姶良市,,,,,,
46303,46,鹿児島県,三島村,,,,,,,46006,鹿児島郡
46304,46,鹿児島県,十島村,,,,,,,46006,鹿児島郡
46392,46,鹿児島県,さつま町,,,,,,,46010,薩摩郡
46404,46,鹿児島県,長島町,,,,,,,46003,出水郡
46452,46,鹿児島県,湧水町,,,,,,,46001,姶良郡
46468,46,鹿児島県,大崎町,,,,,,,46011,曽於郡
46482,46,鹿児島県,東串良町,,,,,,,46008,肝属郡
46490,46,鹿児島県,錦江町,,,,,,,46008,肝属郡
46491,46,鹿児島県,南大隅町,,,,,,,46008,肝属郡
46492,46,鹿児島県,肝付町,,,,,,,46008,肝属郡
46501,46,鹿児島県,中種子町,,,,,,,46009,熊毛郡
46502,46,鹿児島県,南種子町,,,,,,,46009,熊毛郡
46505,46,鹿児島県,屋久島町,,,,,,,46009,熊毛郡
46523,46,鹿児島県,大和村,,,,,,,46005,大島郡
46524,46,鹿児島県,宇検村,,,,,,,46005,大島郡
46525,46,鹿児島県,瀬戸内町,,,,,,,46005,大島郡
46527,46,鹿児島県,龍郷町,,,,,,,46005,大島郡
46529,46,鹿児島県,喜界町,,,,,,,46005,大島郡
46530,46,鹿児島県,徳之島町,,,,,,,46005,大島郡
46531,46,鹿児島県,天城町,,,,,,,46005,大島郡
46532,46,鹿児島県,伊仙町,,,,,,,46005,大島郡
46533,46,鹿児島県,和泊町,,,,,,,46005,大島郡
46534,46,鹿児島県,知名町,,,,,,,46005,大島郡
46535,46,鹿児島県,与論町,,,,,,,46005,大島郡
47201,47,沖縄県,那覇市,4701,那覇市,,,,,,
47205,47,沖縄県,宜野湾市,4706,宜野湾市,,,,,,
47207,47,沖縄県,石垣市,4704,石垣市,,,,,,
47208,47,沖縄県,浦添市,4709,浦添市,,,,,,
47209,47,沖縄県,名護市,4708,名護市,,,,,,
47210,47,沖縄県,糸満市,4710,糸満市,,,,,,
47211,47,沖縄県,沖縄市,4711,沖縄市,,,,,,
47212,47,沖縄県,豊見城市,4712,豊見城市,,,,,,
47213,47,沖縄県,うるま市,4713,うるま市,,,,,,
47214,47,沖縄県,宮古島市,4714,宮古島市,,,,,,
47215,47,沖縄県,南城市,4715,南城市,,,,,,
47301,47,沖縄県,国頭村,,,,,,,47001,国頭郡
47302,47,沖縄県,大宜味村,,,,,,,47001,国頭郡
47303,47,沖縄県,東村,,,,,,,16005,北群馬郡
47306,47,沖縄県,今帰仁村,,,,,,,47001,国頭郡
47308,47,沖縄県,本部町,,,,,,,47001,国頭郡
47311,47,沖縄県,恩納村,,,,,,,47001,国頭郡
47313,47,沖縄県,宜野座村,,,,,,,47001,国頭郡
47314,47,沖縄県,金武町,,,,,,,47001,国頭郡
47315,47,沖縄県,伊江村,,,,,,,47001,国頭郡
47324,47,沖縄県,読谷村,,,,,,,47003,中頭郡
47325,47,沖縄県,嘉手納町,,,,,,,47003,中頭郡
47326,47,沖縄県,北谷町,,,,,,,47003,中頭郡
47327,47,沖縄県,北中城村,,,,,,,47003,中頭郡
47328,47,沖縄県,中城村,,,,,,,47003,中頭郡
47329,47,沖縄県,西原町,,,,,,,47003,中頭郡
47348,47,沖縄県,与那原町,,,,,,,47002,島尻郡
47350,47,沖縄県,南風原町,,,,,,,47002,島尻郡
47353,47,沖縄県,渡嘉敷村,,,,,,,47002,島尻郡
47354,47,沖縄県,座間味村,,,,,,,47002,島尻郡
47355,47,沖縄県,粟国村,,,,,,,47002,島尻郡
47356,47,沖縄県,渡名喜村,,,,,,,47002,島尻郡
47357,47,沖縄県,南大東村,,,,,,,47002,島尻郡
47358,47,沖縄県,北大東村,,,,,,,47002,島尻郡
47359,47,沖縄県,伊平屋村,,,,,,,47002,島尻郡
47360,47,沖縄県,伊是名村,,,,,,,47002,島尻郡
47361,47,沖縄県,久米島町,,,,,,,47002,島尻郡
47362,47,沖縄県,八重瀬町,,,,,,,47002,島尻郡
47375,47,沖縄県,多良間村,,,,,,,47004,宮古郡
47381,47,沖縄県,竹富町,,,,,,,47005,八重山郡
47382,47,沖縄県,与那国町,,,,,,,47005,八重山郡
